col_neighborhood,col_sample_type,col_id,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_odw_type,col_odw_container,col_odw_container_lid,col_odw_id,col_odw_cl_free,col_odw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_notes,col_enum,col_photo,meta/instanceID,_uuid,_submission_time,_tags,_notes
382,7,2506,2506,2019-10-17T11:14:00.000+02:00,-15.34681892 28.28135897 1227.0 4.5509996,-15.34681892,28.28135897,1227,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,2,2,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,1,uuid:51cff0c7-6548-494d-a4c6-a016c36046e6,51cff0c7-6548-494d-a4c6-a016c36046e6,2019-10-17T15:08:49,,
382,3,2106,2106,2019-10-17T11:33:00.000+02:00,-15.33942417 28.28278892 1242.0 4.5509996,-15.33942417,28.28278892,1242,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,2106,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:d46e2d99-e9a5-4918-8ae0-9c8b6dcefefd,d46e2d99-e9a5-4918-8ae0-9c8b6dcefefd,2019-10-17T15:08:50,,
382,9,2206,2206,2019-10-17T11:43:00.000+02:00,-15.33953198 28.28283562 1234.0 4.5509996,-15.33953198,28.28283562,1234,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,2206,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:9f3c571d-67bb-4036-9737-33e72de8b281,9f3c571d-67bb-4036-9737-33e72de8b281,2019-10-17T15:08:51,,
382,9,2205,2205,2019-10-17T12:35:00.000+02:00,-15.34305278 28.29512478 1224.0 7.585,-15.34305278,28.29512478,1224,7.585,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,2205,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:99090a0b-525b-492a-a29a-1f5bb98bbe16,99090a0b-525b-492a-a29a-1f5bb98bbe16,2019-10-17T15:08:51,,
382,9,2209,2209,2019-10-17T12:36:00.000+02:00,-15.34308568 28.29514067 1224.0 7.585,-15.34308568,28.29514067,1224,7.585,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,2209,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:f371f479-2225-491f-b2b0-7b1906074358,f371f479-2225-491f-b2b0-7b1906074358,2019-10-17T15:08:52,,
382,3,2109,2109,2019-10-17T12:47:00.000+02:00,-15.33393787 28.31588731 1218.0 10.6189995,-15.33393787,28.31588731,1218,10.6189995,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,2109,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:e377b04a-0e7c-4e7f-b2de-1654199f0d7a,e377b04a-0e7c-4e7f-b2de-1654199f0d7a,2019-10-17T15:08:52,,
380,7,3500,3500,2019-10-21T07:48:00.000+02:00,-15.374255000000002 28.242021666666666 1242.5 4.7,-15.374255,28.24202167,1242.5,4.7,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,3,0,50,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:a60cf824-15b5-4306-9d1e-0504805585af,a60cf824-15b5-4306-9d1e-0504805585af,2019-10-21T07:59:51,,
380,2,3700,3700,2019-10-21T07:53:00.000+02:00,-15.374421666666668 28.242051666666665 1212.7 4.5,-15.37442167,28.24205167,1212.7,4.5,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:3b44b1f5-5235-4a4b-985b-3a6fc3384fdd,3b44b1f5-5235-4a4b-985b-3a6fc3384fdd,2019-10-21T07:59:52,,
380,11,3300,3300,2019-10-21T08:10:00.000+02:00,-15.374531666666666 28.244410000000002 1217.2 4.1,-15.37453167,28.24441,1217.2,4.1,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,n/a,3300,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:c3ab78a6-47f6-4f9c-a582-c47fdb50755c,c3ab78a6-47f6-4f9c-a582-c47fdb50755c,2019-10-21T07:59:55,,
380,9,3200,3200,2019-10-21T08:24:00.000+02:00,-15.375755 28.239611666666665 1239.2 4.6,-15.375755,28.23961167,1239.2,4.6,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,3200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:a809adec-c9e5-421a-979d-a4a4a2ff6e59,a809adec-c9e5-421a-979d-a4a4a2ff6e59,2019-10-21T07:59:55,,
380,9,3201,3201,2019-10-21T08:32:00.000+02:00,-15.37589 28.238896666666665 1237.6 3.8,-15.37589,28.23889667,1237.6,3.8,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,3201,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:dfadf51e-da82-4f22-829a-befa8efd4dc4,dfadf51e-da82-4f22-829a-befa8efd4dc4,2019-10-21T07:59:57,,
380,8,3600,3600,2019-10-21T08:44:00.000+02:00,-15.375743333333332 28.239521666666665 1235.9 4.8,-15.37574333,28.23952167,1235.9,4.8,1,0,0,0,2,1,n/a,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:9ee21c6b-63c3-414c-9ee9-de3504a102fc,9ee21c6b-63c3-414c-9ee9-de3504a102fc,2019-10-21T07:59:59,,
380,2,3701,3701,2019-10-21T08:50:00.000+02:00,-15.375875 28.239493333333332 1242.8 2.9,-15.375875,28.23949333,1242.8,2.9,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:a6afb317-5844-4431-949b-6b80a48340a1,a6afb317-5844-4431-949b-6b80a48340a1,2019-10-21T07:59:59,,
380,11,3301,3301,2019-10-21T08:52:00.000+02:00,-15.376254999999999 28.240388333333332 1242.9 4.0,-15.376255,28.24038833,1242.9,4,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,n/a,3301,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:a4e3e01b-14a9-4246-a740-ab51b10c5b80,a4e3e01b-14a9-4246-a740-ab51b10c5b80,2019-10-21T08:00:00,,
380,7,3501,3501,2019-10-21T09:08:00.000+02:00,-15.377498333333332 28.239638333333332 1241.2 4.8,-15.37749833,28.23963833,1241.2,4.8,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,8,0,50,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:42527b45-dd77-405b-85fa-b06cf9fa557e,42527b45-dd77-405b-85fa-b06cf9fa557e,2019-10-21T08:00:01,,
380,8,3601,3601,2019-10-21T09:15:00.000+02:00,-15.377261666666667 28.239333333333335 1232.9 5.0,-15.37726167,28.23933333,1232.9,5,1,0,0,0,2,1,n/a,15,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:8cef6119-7f6e-48cb-9c7f-0dc6297002c0,8cef6119-7f6e-48cb-9c7f-0dc6297002c0,2019-10-21T08:00:02,,
380,3,3103,3103,2019-10-22T07:55:00.000+02:00,-15.379881666666666 28.24256833333333 1245.9 4.7,-15.37988167,28.24256833,1245.9,4.7,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,3103,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:3941a83e-4929-49be-80e6-ba726f3a1500,3941a83e-4929-49be-80e6-ba726f3a1500,2019-10-23T13:21:26,,
380,1,3403,3403,2019-10-22T08:02:00.000+02:00,-15.379733333333336 28.24259833333333 1242.1 4.8,-15.37973333,28.24259833,1242.1,4.8,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,1,2,n/a,0,0,0,0,0,1,0,1,4,n/a,n/a,n/a,Nchimunya,1,uuid:d8647648-8eca-4179-8f5d-4880f0eda037,d8647648-8eca-4179-8f5d-4880f0eda037,2019-10-23T13:21:27,,
380,1,3400,3400,2019-10-22T08:07:00.000+02:00,-15.379338333333331 28.242710000000002 1249.5 4.6,-15.37933833,28.24271,1249.5,4.6,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,2,1,2,n/a,0,0,0,0,0,1,0,1,5,n/a,n/a,n/a,Nchimunya,1,uuid:a5ae494c-e022-48d1-811f-899777e7c976,a5ae494c-e022-48d1-811f-899777e7c976,2019-10-23T13:21:27,,
380,8,3603,3603,2019-10-22T08:17:00.000+02:00,-15.380033333333332 28.242705 1260.2 3.0,-15.38003333,28.242705,1260.2,3,1,0,0,0,2,1,n/a,15,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:6237f153-4990-4756-a815-787b8f449207,6237f153-4990-4756-a815-787b8f449207,2019-10-23T13:21:28,,
380,11,3303,3303,2019-10-22T08:26:00.000+02:00,-15.380186666666669 28.243263333333335 1251.9 2.5,-15.38018667,28.24326333,1251.9,2.5,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,3303,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:ff6c2ce9-df62-4463-a540-29b539d5eccb,ff6c2ce9-df62-4463-a540-29b539d5eccb,2019-10-23T13:21:28,,
380,7,3503,3503,2019-10-22T08:37:00.000+02:00,-15.379923333333332 28.241501666666668 1255.2 4.7,-15.37992333,28.24150167,1255.2,4.7,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,4,4,20,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:394240a2-1b9b-4988-9713-a4de7f8e1b75,394240a2-1b9b-4988-9713-a4de7f8e1b75,2019-10-23T13:21:30,,
380,2,3703,3703,2019-10-22T08:40:00.000+02:00,-15.3798 28.24092 1256.1 3.5,-15.3798,28.24092,1256.1,3.5,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:17ec3393-bf8b-4b79-ace3-202851b0c28e,17ec3393-bf8b-4b79-ace3-202851b0c28e,2019-10-23T13:21:30,,
380,7,3502,3502,2019-10-22T09:05:00.000+02:00,-15.379406666666666 28.238596666666663 1250.8 2.8,-15.37940667,28.23859667,1250.8,2.8,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,0,100,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:59b52eab-87b7-41f1-b5d2-62486fdcf7d5,59b52eab-87b7-41f1-b5d2-62486fdcf7d5,2019-10-23T13:21:31,,
380,3,3102,3102,2019-10-22T09:07:00.000+02:00,-15.379111666666665 28.238706666666666 1250.5 4.0,-15.37911167,28.23870667,1250.5,4,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,3102,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:466c2a2f-09b1-435c-b53d-7fdc59b54fe4,466c2a2f-09b1-435c-b53d-7fdc59b54fe4,2019-10-23T13:21:32,,
380,1,3402,3402,2019-10-22T09:10:00.000+02:00,-15.379533333333333 28.240006666666666 1251.2 4.4,-15.37953333,28.24000667,1251.2,4.4,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,1,2,n/a,0,0,0,0,0,0,0,1,3,n/a,n/a,n/a,Chilufya,0,uuid:bdc5c9ce-80de-4b73-8ec4-5c40355f9414,bdc5c9ce-80de-4b73-8ec4-5c40355f9414,2019-10-23T13:21:33,,
380,11,3302,3302,2019-10-22T09:21:00.000+02:00,-15.380696666666665 28.241361666666663 1260.7 4.1,-15.38069667,28.24136167,1260.7,4.1,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,3302,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:9a311c3b-9af2-445b-9049-5a8bc00c5d4d,9a311c3b-9af2-445b-9049-5a8bc00c5d4d,2019-10-23T13:21:33,,
380,8,3602,3602,2019-10-22T09:24:00.000+02:00,-15.380918333333334 28.241411666666668 1261.2 4.0,-15.38091833,28.24141167,1261.2,4,1,0,0,0,4,1,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:2786d660-0577-4dd5-9801-4f22314a8ff1,2786d660-0577-4dd5-9801-4f22314a8ff1,2019-10-23T13:21:34,,
380,7,3504,3504,2019-10-22T09:26:00.000+02:00,-15.380893333333331 28.241513333333334 1261.4 4.6,-15.38089333,28.24151333,1261.4,4.6,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,10,3,100,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:0e4bbada-3560-4ce4-bd38-1285f432a2a7,0e4bbada-3560-4ce4-bd38-1285f432a2a7,2019-10-23T13:21:34,,
380,2,3702,3702,2019-10-22T09:36:00.000+02:00,-15.37965 28.23998 1256.1 1.0,-15.37965,28.23998,1256.1,1,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:e34fd098-7413-44b2-a82d-82bcd5f457e2,e34fd098-7413-44b2-a82d-82bcd5f457e2,2019-10-23T13:21:35,,
380,2,3704,3704,2019-10-22T09:46:00.000+02:00,-15.383405000000002 28.236250000000002 1262.4 2.1,-15.383405,28.23625,1262.4,2.1,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Fritters,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:5b7ca083-0c38-4a8f-bbeb-4a5be1ca4d31,5b7ca083-0c38-4a8f-bbeb-4a5be1ca4d31,2019-10-23T13:21:35,,
380,3,3104,3104,2019-10-22T10:06:00.000+02:00,-15.379214999999999 28.23765 1247.8 2.1,-15.379215,28.23765,1247.8,2.1,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,3201,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:5241da14-ae79-4827-bbb2-7ca5a651e7ee,5241da14-ae79-4827-bbb2-7ca5a651e7ee,2019-10-23T13:21:36,,
380,11,3304,3304,2019-10-22T10:08:00.000+02:00,-15.379214999999999 28.23765 1247.8 1.5,-15.379215,28.23765,1247.8,1.5,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,3304,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:984c8038-8488-4109-8fb4-4fc4557f9842,984c8038-8488-4109-8fb4-4fc4557f9842,2019-10-23T13:21:37,,
380,8,3604,3604,2019-10-22T10:10:00.000+02:00,-15.379223333333334 28.237616666666668 1250.1 3.9,-15.37922333,28.23761667,1250.1,3.9,1,0,0,0,4,1,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:48cb88ca-4860-4670-ba52-5c476633c5e6,48cb88ca-4860-4670-ba52-5c476633c5e6,2019-10-23T13:21:38,,
380,9,3202,3202,2019-10-22T10:22:00.000+02:00,-15.375738333333334 28.238826666666668 1257.8 4.8,-15.37573833,28.23882667,1257.8,4.8,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,3202,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:f05c5338-8adf-402a-a97d-fce48492d1b6,f05c5338-8adf-402a-a97d-fce48492d1b6,2019-10-23T13:21:38,,
380,9,3203,3203,2019-10-22T10:24:00.000+02:00,-15.375346666666667 28.23893666666667 1257.3 4.3,-15.37534667,28.23893667,1257.3,4.3,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,3203,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:9e911e55-6236-4108-ac5e-3fbb84921dae,9e911e55-6236-4108-ac5e-3fbb84921dae,2019-10-23T13:21:39,,
